"grammar","algo","chunk_size","chunk_id","chunk_time","control_sum"
"g1","SingleSourceAlgoBrute",16,74,0.0016210079193115234,3
"g1","SingleSourceAlgoBrute",16,75,0.006281375885009766,13
"g1","SingleSourceAlgoBrute",16,76,0.0016131401062011719,3
"g1","SingleSourceAlgoBrute",16,77,0.0016057491302490234,7
"g1","SingleSourceAlgoBrute",16,78,0.001585245132446289,5
"g1","SingleSourceAlgoBrute",16,79,0.0015687942504882812,3
"g1","SingleSourceAlgoBrute",16,80,0.0015749931335449219,1
"g1","SingleSourceAlgoBrute",16,81,0.0009353160858154297,0
"g1","SingleSourceAlgoBrute",16,82,0.0008938312530517578,0
"g1","SingleSourceAlgoBrute",32,0,0.0030770301818847656,16
"g1","SingleSourceAlgoBrute",32,1,0.011824846267700195,32
"g1","SingleSourceAlgoBrute",32,2,0.0010612010955810547,0
"g1","SingleSourceAlgoBrute",32,3,0.00196075439453125,2
"g1","SingleSourceAlgoBrute",32,4,0.001934051513671875,7
"g1","SingleSourceAlgoBrute",32,5,0.002490520477294922,18
"g1","SingleSourceAlgoBrute",32,6,0.0017888545989990234,6
"g1","SingleSourceAlgoBrute",32,7,0.004281759262084961,15
"g1","SingleSourceAlgoBrute",32,8,0.0018329620361328125,2
"g1","SingleSourceAlgoBrute",32,9,0.0018620491027832031,2
"g1","SingleSourceAlgoBrute",32,10,0.0017571449279785156,5
"g1","SingleSourceAlgoBrute",32,11,0.006441831588745117,23
"g1","SingleSourceAlgoBrute",32,12,0.0010590553283691406,0
"g1","SingleSourceAlgoBrute",32,13,0.001783132553100586,5
"g1","SingleSourceAlgoBrute",32,14,0.001917123794555664,4
"g1","SingleSourceAlgoBrute",32,15,0.002780914306640625,4
"g1","SingleSourceAlgoBrute",32,16,0.0027408599853515625,7
"g1","SingleSourceAlgoBrute",32,17,0.007618904113769531,18
"g1","SingleSourceAlgoBrute",32,18,0.0010404586791992188,0
"g1","SingleSourceAlgoBrute",32,19,0.0019969940185546875,22
"g1","SingleSourceAlgoBrute",32,20,0.0010406970977783203,0
"g1","SingleSourceAlgoBrute",32,21,0.0018143653869628906,5
"g1","SingleSourceAlgoBrute",32,22,0.005959987640380859,25
"g1","SingleSourceAlgoBrute",32,23,0.0028367042541503906,3
"g1","SingleSourceAlgoBrute",32,24,0.0018951892852783203,1
"g1","SingleSourceAlgoBrute",32,25,0.0018727779388427734,3
"g1","SingleSourceAlgoBrute",32,26,0.003716707229614258,1
"g1","SingleSourceAlgoBrute",32,27,0.0018248558044433594,3
"g1","SingleSourceAlgoBrute",32,28,0.0018336772918701172,6
"g1","SingleSourceAlgoBrute",32,29,0.001764535903930664,2
"g1","SingleSourceAlgoBrute",32,30,0.0023093223571777344,16
"g1","SingleSourceAlgoBrute",32,31,0.0017616748809814453,3
"g1","SingleSourceAlgoBrute",32,32,0.0028061866760253906,2
"g1","SingleSourceAlgoBrute",32,33,0.0018203258514404297,7
"g1","SingleSourceAlgoBrute",32,34,0.0034182071685791016,6
"g1","SingleSourceAlgoBrute",32,35,0.001760244369506836,3
"g1","SingleSourceAlgoBrute",32,36,0.0032701492309570312,7
"g1","SingleSourceAlgoBrute",32,37,0.006769657135009766,16
"g1","SingleSourceAlgoBrute",32,38,0.0018851757049560547,10
"g1","SingleSourceAlgoBrute",32,39,0.0019114017486572266,8
"g1","SingleSourceAlgoBrute",32,40,0.001796722412109375,1
"g1","SingleSourceAlgoBrute",32,41,0.0009529590606689453,0
"g1","SingleSourceAlgoBrute",64,0,0.014782190322875977,48
"g1","SingleSourceAlgoBrute",64,1,0.0022568702697753906,2
"g1","SingleSourceAlgoBrute",64,2,0.0029282569885253906,25
"g1","SingleSourceAlgoBrute",64,3,0.005126237869262695,21
"g1","SingleSourceAlgoBrute",64,4,0.0022897720336914062,4
"g1","SingleSourceAlgoBrute",64,5,0.0069882869720458984,28
"g1","SingleSourceAlgoBrute",64,6,0.002154111862182617,5
"g1","SingleSourceAlgoBrute",64,7,0.003732919692993164,8
"g1","SingleSourceAlgoBrute",64,8,0.006641864776611328,25
"g1","SingleSourceAlgoBrute",64,9,0.0023856163024902344,22
"g1","SingleSourceAlgoBrute",64,10,0.0021941661834716797,5
"g1","SingleSourceAlgoBrute",64,11,0.006896495819091797,28
"g1","SingleSourceAlgoBrute",64,12,0.002391815185546875,4
"g1","SingleSourceAlgoBrute",64,13,0.004736661911010742,4
"g1","SingleSourceAlgoBrute",64,14,0.002206563949584961,8
"g1","SingleSourceAlgoBrute",64,15,0.002759695053100586,19
"g1","SingleSourceAlgoBrute",64,16,0.0034482479095458984,9
"g1","SingleSourceAlgoBrute",64,17,0.003962039947509766,9
"g1","SingleSourceAlgoBrute",64,18,0.00825357437133789,23
"g1","SingleSourceAlgoBrute",64,19,0.0023086071014404297,18
"g1","SingleSourceAlgoBrute",64,20,0.0018794536590576172,1
"g1","SingleSourceAlgoBrute",100,0,0.01532435417175293,48
"g1","SingleSourceAlgoBrute",100,1,0.0035257339477539062,28
"g1","SingleSourceAlgoBrute",100,2,0.005948305130004883,22
"g1","SingleSourceAlgoBrute",100,3,0.008254528045654297,30
"g1","SingleSourceAlgoBrute",100,4,0.004252195358276367,12
"g1","SingleSourceAlgoBrute",100,5,0.007645606994628906,26
"g1","SingleSourceAlgoBrute",100,6,0.0028231143951416016,26
"g1","SingleSourceAlgoBrute",100,7,0.008286237716674805,30
"g1","SingleSourceAlgoBrute",100,8,0.005780458450317383,7
"g1","SingleSourceAlgoBrute",100,9,0.003242969512939453,27
"g1","SingleSourceAlgoBrute",100,10,0.004050493240356445,9
"g1","SingleSourceAlgoBrute",100,11,0.005293846130371094,19
"g1","SingleSourceAlgoBrute",100,12,0.008550643920898438,32
"g1","SingleSourceAlgoBrute",100,13,0.0009815692901611328,0
"g1","SingleSourceAlgoBrute",500,0,0.02019643783569336,140
"g1","SingleSourceAlgoBrute",500,1,0.01652669906616211,116
"g1","SingleSourceAlgoBrute",500,2,0.01097416877746582,60
"g1","SingleSourceAlgoBrute",1000,0,0.02722311019897461,256
"g1","SingleSourceAlgoBrute",1000,1,0.011019468307495117,60
"g1","SingleSourceAlgoBrute",5000,0,0.021142244338989258,316
"g1","SingleSourceAlgoBrute",10000,0,0.020724773406982422,316
"g1","SingleSourceAlgoBrute",1323,0,0.020797014236450195,316
"g2","SingleSourceAlgoOpt",16,0,0.0006864070892333984,3
"g2","SingleSourceAlgoOpt",16,1,0.0003161430358886719,6
"g2","SingleSourceAlgoOpt",16,2,0.0010726451873779297,2
"g2","SingleSourceAlgoOpt",16,3,0.0006778240203857422,6
"g2","SingleSourceAlgoOpt",16,4,0.00035262107849121094,0
"g2","SingleSourceAlgoOpt",16,5,0.00031185150146484375,2
"g2","SingleSourceAlgoOpt",16,6,0.0003094673156738281,1
"g2","SingleSourceAlgoOpt",16,7,0.0006392002105712891,2
"g2","SingleSourceAlgoOpt",16,8,0.00031256675720214844,5
"g2","SingleSourceAlgoOpt",16,9,0.0005271434783935547,3
"g2","SingleSourceAlgoOpt",16,10,0.0003135204315185547,1
"g2","SingleSourceAlgoOpt",16,11,0.0003101825714111328,2
"g2","SingleSourceAlgoOpt",16,12,0.0007050037384033203,5
"g2","SingleSourceAlgoOpt",16,13,0.0003407001495361328,3
"g2","SingleSourceAlgoOpt",16,14,0.0003097057342529297,1
"g2","SingleSourceAlgoOpt",16,15,0.0014944076538085938,5
"g2","SingleSourceAlgoOpt",16,16,0.0006039142608642578,2
"g2","SingleSourceAlgoOpt",16,17,0.00031256675720214844,3
"g2","SingleSourceAlgoOpt",16,18,0.00030875205993652344,1
"g2","SingleSourceAlgoOpt",16,19,0.0006241798400878906,4
"g2","SingleSourceAlgoOpt",16,20,0.0003707408905029297,1
"g2","SingleSourceAlgoOpt",16,21,0.0005350112915039062,4
"g2","SingleSourceAlgoOpt",16,22,0.00031065940856933594,1
"g2","SingleSourceAlgoOpt",16,23,0.0013675689697265625,4
"g2","SingleSourceAlgoOpt",16,24,0.0003161430358886719,5
"g2","SingleSourceAlgoOpt",16,25,0.0003311634063720703,2
"g2","SingleSourceAlgoOpt",16,26,0.0003104209899902344,2
"g2","SingleSourceAlgoOpt",16,27,0.0006709098815917969,2
"g2","SingleSourceAlgoOpt",16,28,0.00031256675720214844,4
"g2","SingleSourceAlgoOpt",16,29,0.00030875205993652344,2
"g2","SingleSourceAlgoOpt",16,30,0.0008509159088134766,8
"g2","SingleSourceAlgoOpt",16,31,0.0005464553833007812,1
"g2","SingleSourceAlgoOpt",16,32,0.0009045600891113281,6
"g2","SingleSourceAlgoOpt",16,33,0.00031256675720214844,4
"g2","SingleSourceAlgoOpt",16,34,0.00031638145446777344,3
"g2","SingleSourceAlgoOpt",16,35,0.0006279945373535156,4
"g2","SingleSourceAlgoOpt",16,36,0.0003135204315185547,6
"g2","SingleSourceAlgoOpt",16,37,0.0003097057342529297,3
"g2","SingleSourceAlgoOpt",16,38,0.0003094673156738281,4
"g2","SingleSourceAlgoOpt",16,39,0.0003075599670410156,2
"g2","SingleSourceAlgoOpt",16,40,0.00030875205993652344,2
"g2","SingleSourceAlgoOpt",16,41,0.0003077983856201172,2
"g2","SingleSourceAlgoOpt",16,42,0.0006165504455566406,2
"g2","SingleSourceAlgoOpt",16,43,0.0006914138793945312,2
"g2","SingleSourceAlgoOpt",16,44,0.00031256675720214844,1
"g2","SingleSourceAlgoOpt",16,45,0.001695394515991211,2
"g2","SingleSourceAlgoOpt",16,46,0.0003147125244140625,1
"g2","SingleSourceAlgoOpt",16,47,0.0009827613830566406,2
"g2","SingleSourceAlgoOpt",16,48,0.0006823539733886719,2
"g2","SingleSourceAlgoOpt",16,49,0.0003135204315185547,1
"g2","SingleSourceAlgoOpt",16,50,0.0005729198455810547,2
"g2","SingleSourceAlgoOpt",16,51,0.000583648681640625,3
"g2","SingleSourceAlgoOpt",16,52,0.0012564659118652344,3
"g2","SingleSourceAlgoOpt",16,53,0.00031375885009765625,1
"g2","SingleSourceAlgoOpt",16,54,0.0003113746643066406,1
"g2","SingleSourceAlgoOpt",16,55,0.00030922889709472656,3
"g2","SingleSourceAlgoOpt",16,56,0.0006177425384521484,1
"g2","SingleSourceAlgoOpt",16,57,0.0003132820129394531,2
"g2","SingleSourceAlgoOpt",16,58,0.00031280517578125,3
"g2","SingleSourceAlgoOpt",16,59,0.0005254745483398438,1
"g2","SingleSourceAlgoOpt",16,60,0.0003104209899902344,1
"g2","SingleSourceAlgoOpt",16,61,0.00034999847412109375,0
"g2","SingleSourceAlgoOpt",16,62,0.0005316734313964844,2
"g2","SingleSourceAlgoOpt",16,63,0.00031065940856933594,3
"g2","SingleSourceAlgoOpt",16,64,0.000885009765625,0
"g2","SingleSourceAlgoOpt",16,65,0.0005371570587158203,2
"g2","SingleSourceAlgoOpt",16,66,0.0005347728729248047,7
"g2","SingleSourceAlgoOpt",16,67,0.0003123283386230469,1
"g2","SingleSourceAlgoOpt",16,68,0.0003104209899902344,1
"g2","SingleSourceAlgoOpt",16,69,0.0016720294952392578,2
"g2","SingleSourceAlgoOpt",16,70,0.00032258033752441406,2
"g2","SingleSourceAlgoOpt",16,71,0.0005314350128173828,1
"g2","SingleSourceAlgoOpt",16,72,0.001046895980834961,1
"g2","SingleSourceAlgoOpt",16,73,0.0005970001220703125,2
"g2","SingleSourceAlgoOpt",16,74,0.0003142356872558594,3
"g2","SingleSourceAlgoOpt",16,75,0.0030455589294433594,4
"g2","SingleSourceAlgoOpt",16,76,0.0005657672882080078,3
"g2","SingleSourceAlgoOpt",16,77,0.0005941390991210938,4
"g2","SingleSourceAlgoOpt",16,78,0.0005536079406738281,3
"g2","SingleSourceAlgoOpt",16,79,0.00031185150146484375,5
"g2","SingleSourceAlgoOpt",16,80,0.0005309581756591797,2
"g2","SingleSourceAlgoOpt",16,81,0.0003142356872558594,0
"g2","SingleSourceAlgoOpt",16,82,0.0002772808074951172,3
"g2","SingleSourceAlgoOpt",32,0,0.0008628368377685547,9
"g2","SingleSourceAlgoOpt",32,1,0.001383066177368164,8
"g2","SingleSourceAlgoOpt",32,2,0.0004248619079589844,2
"g2","SingleSourceAlgoOpt",32,3,0.0008285045623779297,3
"g2","SingleSourceAlgoOpt",32,4,0.0006935596466064453,8
"g2","SingleSourceAlgoOpt",32,5,0.00042438507080078125,3
"g2","SingleSourceAlgoOpt",32,6,0.0008726119995117188,8
"g2","SingleSourceAlgoOpt",32,7,0.0018265247344970703,6
"g2","SingleSourceAlgoOpt",32,8,0.0007693767547607422,5
"g2","SingleSourceAlgoOpt",32,9,0.0007979869842529297,5
"g2","SingleSourceAlgoOpt",32,10,0.0007064342498779297,5
"g2","SingleSourceAlgoOpt",32,11,0.0016634464263916016,5
"g2","SingleSourceAlgoOpt",32,12,0.0004305839538574219,7
"g2","SingleSourceAlgoOpt",32,13,0.0008378028869628906,4
"g2","SingleSourceAlgoOpt",32,14,0.0004296302795410156,6
"g2","SingleSourceAlgoOpt",32,15,0.0011911392211914062,9
"g2","SingleSourceAlgoOpt",32,16,0.001157999038696289,10
"g2","SingleSourceAlgoOpt",32,17,0.0007979869842529297,7
"g2","SingleSourceAlgoOpt",32,18,0.0004265308380126953,9
"g2","SingleSourceAlgoOpt",32,19,0.00042247772216796875,6
"g2","SingleSourceAlgoOpt",32,20,0.0004208087921142578,4
"g2","SingleSourceAlgoOpt",32,21,0.0008797645568847656,4
"g2","SingleSourceAlgoOpt",32,22,0.001965045928955078,3
"g2","SingleSourceAlgoOpt",32,23,0.0013403892517089844,3
"g2","SingleSourceAlgoOpt",32,24,0.0009343624114990234,3
"g2","SingleSourceAlgoOpt",32,25,0.0009036064147949219,5
"g2","SingleSourceAlgoOpt",32,26,0.0016918182373046875,4
"g2","SingleSourceAlgoOpt",32,27,0.0004711151123046875,4
"g2","SingleSourceAlgoOpt",32,28,0.0008609294891357422,3
"g2","SingleSourceAlgoOpt",32,29,0.0007770061492919922,4
"g2","SingleSourceAlgoOpt",32,30,0.0004649162292480469,1
"g2","SingleSourceAlgoOpt",32,31,0.0007648468017578125,5
"g2","SingleSourceAlgoOpt",32,32,0.0012810230255126953,2
"g2","SingleSourceAlgoOpt",32,33,0.0007982254028320312,8
"g2","SingleSourceAlgoOpt",32,34,0.0018987655639648438,3
"g2","SingleSourceAlgoOpt",32,35,0.0007104873657226562,3
"g2","SingleSourceAlgoOpt",32,36,0.0015320777893066406,3
"g2","SingleSourceAlgoOpt",32,37,0.003332376480102539,7
"g2","SingleSourceAlgoOpt",32,38,0.0008029937744140625,7
"g2","SingleSourceAlgoOpt",32,39,0.0007262229919433594,8
"g2","SingleSourceAlgoOpt",32,40,0.0006961822509765625,2
"g2","SingleSourceAlgoOpt",32,41,0.0002799034118652344,3
"g2","SingleSourceAlgoOpt",64,0,0.0019378662109375,17
"g2","SingleSourceAlgoOpt",64,1,0.0011644363403320312,5
"g2","SingleSourceAlgoOpt",64,2,0.0010285377502441406,11
"g2","SingleSourceAlgoOpt",64,3,0.0025107860565185547,14
"g2","SingleSourceAlgoOpt",64,4,0.0012140274047851562,10
"g2","SingleSourceAlgoOpt",64,5,0.002271890640258789,10
"g2","SingleSourceAlgoOpt",64,6,0.0011739730834960938,11
"g2","SingleSourceAlgoOpt",64,7,0.001611948013305664,15
"g2","SingleSourceAlgoOpt",64,8,0.001756429672241211,17
"g2","SingleSourceAlgoOpt",64,9,0.0006468296051025391,15
"g2","SingleSourceAlgoOpt",64,10,0.0012173652648925781,8
"g2","SingleSourceAlgoOpt",64,11,0.002910614013671875,6
"g2","SingleSourceAlgoOpt",64,12,0.0013191699981689453,8
"g2","SingleSourceAlgoOpt",64,13,0.0021514892578125,8
"g2","SingleSourceAlgoOpt",64,14,0.0011434555053710938,7
"g2","SingleSourceAlgoOpt",64,15,0.0010373592376708984,6
"g2","SingleSourceAlgoOpt",64,16,0.001699686050415039,10
"g2","SingleSourceAlgoOpt",64,17,0.002384662628173828,6
"g2","SingleSourceAlgoOpt",64,18,0.0044634342193603516,10
"g2","SingleSourceAlgoOpt",64,19,0.0011768341064453125,15
"g2","SingleSourceAlgoOpt",64,20,0.0008165836334228516,5
"g2","SingleSourceAlgoOpt",100,0,0.0024154186248779297,19
"g2","SingleSourceAlgoOpt",100,1,0.0015988349914550781,15
"g2","SingleSourceAlgoOpt",100,2,0.003276348114013672,18
"g2","SingleSourceAlgoOpt",100,3,0.0031528472900390625,20
"g2","SingleSourceAlgoOpt",100,4,0.002122163772583008,20
"g2","SingleSourceAlgoOpt",100,5,0.00237274169921875,25
"g2","SingleSourceAlgoOpt",100,6,0.0015287399291992188,15
"g2","SingleSourceAlgoOpt",100,7,0.004014253616333008,10
"g2","SingleSourceAlgoOpt",100,8,0.003077983856201172,13
"g2","SingleSourceAlgoOpt",100,9,0.0015230178833007812,9
"g2","SingleSourceAlgoOpt",100,10,0.0021779537200927734,15
"g2","SingleSourceAlgoOpt",100,11,0.003206491470336914,11
"g2","SingleSourceAlgoOpt",100,12,0.004934549331665039,21
"g2","SingleSourceAlgoOpt",100,13,0.0003712177276611328,3
"g2","SingleSourceAlgoOpt",500,0,0.00885915756225586,92
"g2","SingleSourceAlgoOpt",500,1,0.009081602096557617,72
"g2","SingleSourceAlgoOpt",500,2,0.007401227951049805,50
"g2","SingleSourceAlgoOpt",1000,0,0.016484737396240234,164
"g2","SingleSourceAlgoOpt",1000,1,0.0073931217193603516,50
"g2","SingleSourceAlgoOpt",5000,0,0.01648998260498047,214
"g2","SingleSourceAlgoOpt",10000,0,0.016568899154663086,214
"g2","SingleSourceAlgoOpt",1323,0,0.01676177978515625,214
"geo","SingleSourceAlgoOpt",16,0,0.0004525184631347656,0
"geo","SingleSourceAlgoOpt",16,1,0.0003838539123535156,0
"geo","SingleSourceAlgoOpt",16,2,0.0003781318664550781,0
"geo","SingleSourceAlgoOpt",16,3,0.00037741661071777344,0
"geo","SingleSourceAlgoOpt",16,4,0.0003743171691894531,0
"geo","SingleSourceAlgoOpt",16,5,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,6,0.0003750324249267578,0
"geo","SingleSourceAlgoOpt",16,7,0.00038242340087890625,0
"geo","SingleSourceAlgoOpt",16,8,0.0003724098205566406,0
"geo","SingleSourceAlgoOpt",16,9,0.0003733634948730469,0
"geo","SingleSourceAlgoOpt",16,10,0.0003743171691894531,0
"geo","SingleSourceAlgoOpt",16,11,0.0003714561462402344,0
"geo","SingleSourceAlgoOpt",16,12,0.00037217140197753906,0
"geo","SingleSourceAlgoOpt",16,13,0.0003714561462402344,0
"geo","SingleSourceAlgoOpt",16,14,0.00037360191345214844,0
"geo","SingleSourceAlgoOpt",16,15,0.0003726482391357422,0
"geo","SingleSourceAlgoOpt",16,16,0.00037670135498046875,0
"geo","SingleSourceAlgoOpt",16,17,0.0003826618194580078,0
"geo","SingleSourceAlgoOpt",16,18,0.0003764629364013672,0
"geo","SingleSourceAlgoOpt",16,19,0.0003750324249267578,0
"geo","SingleSourceAlgoOpt",16,20,0.0003745555877685547,0
"geo","SingleSourceAlgoOpt",16,21,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,22,0.00037550926208496094,0
"geo","SingleSourceAlgoOpt",16,23,0.00037384033203125,0
"geo","SingleSourceAlgoOpt",16,24,0.00037670135498046875,0
"geo","SingleSourceAlgoOpt",16,25,0.0003840923309326172,0
"geo","SingleSourceAlgoOpt",16,26,0.0003840923309326172,0
"geo","SingleSourceAlgoOpt",16,27,0.0003898143768310547,0
"geo","SingleSourceAlgoOpt",16,28,0.0005340576171875,0
"geo","SingleSourceAlgoOpt",16,29,0.00037479400634765625,0
"geo","SingleSourceAlgoOpt",16,30,0.00037550926208496094,0
"geo","SingleSourceAlgoOpt",16,31,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,32,0.00037407875061035156,0
"geo","SingleSourceAlgoOpt",16,33,0.0003757476806640625,0
"geo","SingleSourceAlgoOpt",16,34,0.00037670135498046875,0
"geo","SingleSourceAlgoOpt",16,35,0.0003745555877685547,0
"geo","SingleSourceAlgoOpt",16,36,0.0004038810729980469,0
"geo","SingleSourceAlgoOpt",16,37,0.00037598609924316406,0
"geo","SingleSourceAlgoOpt",16,38,0.00037550926208496094,0
"geo","SingleSourceAlgoOpt",16,39,0.00037598609924316406,0
"geo","SingleSourceAlgoOpt",16,40,0.0003764629364013672,0
"geo","SingleSourceAlgoOpt",16,41,0.00037384033203125,0
"geo","SingleSourceAlgoOpt",16,42,0.00037479400634765625,0
"geo","SingleSourceAlgoOpt",16,43,0.00037384033203125,0
"geo","SingleSourceAlgoOpt",16,44,0.00037598609924316406,0
"geo","SingleSourceAlgoOpt",16,45,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,46,0.00039267539978027344,0
"geo","SingleSourceAlgoOpt",16,47,0.00037670135498046875,0
"geo","SingleSourceAlgoOpt",16,48,0.00037479400634765625,0
"geo","SingleSourceAlgoOpt",16,49,0.00037407875061035156,0
"geo","SingleSourceAlgoOpt",16,50,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,51,0.0003752708435058594,0
"geo","SingleSourceAlgoOpt",16,52,0.00037407875061035156,0
"geo","SingleSourceAlgoOpt",16,53,0.0003745555877685547,0
"geo","SingleSourceAlgoOpt",16,54,0.00037407875061035156,0
"geo","SingleSourceAlgoOpt",16,55,0.00037384033203125,0
"geo","SingleSourceAlgoOpt",16,56,0.0003771781921386719,0
"geo","SingleSourceAlgoOpt",16,57,0.0003750324249267578,0
"geo","SingleSourceAlgoOpt",16,58,0.00037360191345214844,0
"geo","SingleSourceAlgoOpt",16,59,0.0003724098205566406,0
"geo","SingleSourceAlgoOpt",16,60,0.0003724098205566406,0
"geo","SingleSourceAlgoOpt",16,61,0.0003719329833984375,0
"geo","SingleSourceAlgoOpt",16,62,0.00037169456481933594,0
"geo","SingleSourceAlgoOpt",16,63,0.00037288665771484375,0
"geo","SingleSourceAlgoOpt",16,64,0.00037407875061035156,0
"geo","SingleSourceAlgoOpt",16,65,0.0003743171691894531,0
"geo","SingleSourceAlgoOpt",16,66,0.0003745555877685547,0
"geo","SingleSourceAlgoOpt",16,67,0.00040268898010253906,0
"geo","SingleSourceAlgoOpt",16,68,0.0003714561462402344,0
"geo","SingleSourceAlgoOpt",16,69,0.0003731250762939453,0
"geo","SingleSourceAlgoOpt",16,70,0.00037288665771484375,0
"geo","SingleSourceAlgoOpt",16,71,0.0003724098205566406,0
"geo","SingleSourceAlgoOpt",16,72,0.00037384033203125,0
"geo","SingleSourceAlgoOpt",16,73,0.0003726482391357422,0
"geo","SingleSourceAlgoOpt",16,74,0.00037097930908203125,0
"geo","SingleSourceAlgoOpt",16,75,0.0003731250762939453,0
"geo","SingleSourceAlgoOpt",16,76,0.0003726482391357422,0
"geo","SingleSourceAlgoOpt",16,77,0.0003783702850341797,0
"geo","SingleSourceAlgoOpt",16,78,0.0003905296325683594,0
"geo","SingleSourceAlgoOpt",16,79,0.0003726482391357422,0
"geo","SingleSourceAlgoOpt",16,80,0.00037288665771484375,0
"geo","SingleSourceAlgoOpt",16,81,0.00037288665771484375,0
"geo","SingleSourceAlgoOpt",16,82,0.0003237724304199219,0
"geo","SingleSourceAlgoOpt",32,0,0.0006115436553955078,0
"geo","SingleSourceAlgoOpt",32,1,0.0005545616149902344,0
"geo","SingleSourceAlgoOpt",32,2,0.0005414485931396484,0
"geo","SingleSourceAlgoOpt",32,3,0.0005726814270019531,0
"geo","SingleSourceAlgoOpt",32,4,0.0005636215209960938,0
"geo","SingleSourceAlgoOpt",32,5,0.0005612373352050781,0
"geo","SingleSourceAlgoOpt",32,6,0.0005440711975097656,0
"geo","SingleSourceAlgoOpt",32,7,0.0005393028259277344,0
"geo","SingleSourceAlgoOpt",32,8,0.000545501708984375,0
"geo","SingleSourceAlgoOpt",32,9,0.000545501708984375,0
"geo","SingleSourceAlgoOpt",32,10,0.0005745887756347656,0
"geo","SingleSourceAlgoOpt",32,11,0.0005841255187988281,0
"geo","SingleSourceAlgoOpt",32,12,0.0005557537078857422,0
"geo","SingleSourceAlgoOpt",32,13,0.0005745887756347656,0
"geo","SingleSourceAlgoOpt",32,14,0.0005578994750976562,0
"geo","SingleSourceAlgoOpt",32,15,0.0005564689636230469,0
"geo","SingleSourceAlgoOpt",32,16,0.0005576610565185547,0
"geo","SingleSourceAlgoOpt",32,17,0.0005617141723632812,0
"geo","SingleSourceAlgoOpt",32,18,0.0005605220794677734,0
"geo","SingleSourceAlgoOpt",32,19,0.0005602836608886719,0
"geo","SingleSourceAlgoOpt",32,20,0.0005753040313720703,0
"geo","SingleSourceAlgoOpt",32,21,0.0005688667297363281,0
"geo","SingleSourceAlgoOpt",32,22,0.0005576610565185547,0
"geo","SingleSourceAlgoOpt",32,23,0.0005633831024169922,0
"geo","SingleSourceAlgoOpt",32,24,0.0005898475646972656,0
"geo","SingleSourceAlgoOpt",32,25,0.0005636215209960938,0
"geo","SingleSourceAlgoOpt",32,26,0.0005855560302734375,0
"geo","SingleSourceAlgoOpt",32,27,0.0005636215209960938,0
"geo","SingleSourceAlgoOpt",32,28,0.0005753040313720703,0
"geo","SingleSourceAlgoOpt",32,29,0.0005543231964111328,0
"geo","SingleSourceAlgoOpt",32,30,0.0005719661712646484,0
"geo","SingleSourceAlgoOpt",32,31,0.0005571842193603516,0
"geo","SingleSourceAlgoOpt",32,32,0.0005600452423095703,0
"geo","SingleSourceAlgoOpt",32,33,0.0005404949188232422,0
"geo","SingleSourceAlgoOpt",32,34,0.000545501708984375,0
"geo","SingleSourceAlgoOpt",32,35,0.00054168701171875,0
"geo","SingleSourceAlgoOpt",32,36,0.0005447864532470703,0
"geo","SingleSourceAlgoOpt",32,37,0.00054931640625,0
"geo","SingleSourceAlgoOpt",32,38,0.0005459785461425781,0
"geo","SingleSourceAlgoOpt",32,39,0.00054168701171875,0
"geo","SingleSourceAlgoOpt",32,40,0.0005407333374023438,0
"geo","SingleSourceAlgoOpt",32,41,0.000324249267578125,0
"geo","SingleSourceAlgoOpt",64,0,0.0009474754333496094,0
"geo","SingleSourceAlgoOpt",64,1,0.0008804798126220703,0
"geo","SingleSourceAlgoOpt",64,2,0.0008869171142578125,0
"geo","SingleSourceAlgoOpt",64,3,0.0008728504180908203,0
"geo","SingleSourceAlgoOpt",64,4,0.0008730888366699219,0
"geo","SingleSourceAlgoOpt",64,5,0.00087738037109375,0
"geo","SingleSourceAlgoOpt",64,6,0.0008838176727294922,0
"geo","SingleSourceAlgoOpt",64,7,0.0008783340454101562,0
"geo","SingleSourceAlgoOpt",64,8,0.0008795261383056641,0
"geo","SingleSourceAlgoOpt",64,9,0.0008766651153564453,0
"geo","SingleSourceAlgoOpt",64,10,0.0008740425109863281,0
"geo","SingleSourceAlgoOpt",64,11,0.0008876323699951172,0
"geo","SingleSourceAlgoOpt",64,12,0.0009093284606933594,0
"geo","SingleSourceAlgoOpt",64,13,0.000904083251953125,0
"geo","SingleSourceAlgoOpt",64,14,0.0008716583251953125,0
"geo","SingleSourceAlgoOpt",64,15,0.0009064674377441406,0
"geo","SingleSourceAlgoOpt",64,16,0.0008819103240966797,0
"geo","SingleSourceAlgoOpt",64,17,0.0008816719055175781,0
"geo","SingleSourceAlgoOpt",64,18,0.0008969306945800781,0
"geo","SingleSourceAlgoOpt",64,19,0.0008988380432128906,0
"geo","SingleSourceAlgoOpt",64,20,0.0006887912750244141,0
"geo","SingleSourceAlgoOpt",100,0,0.0013573169708251953,0
"geo","SingleSourceAlgoOpt",100,1,0.0012416839599609375,0
"geo","SingleSourceAlgoOpt",100,2,0.0012371540069580078,0
"geo","SingleSourceAlgoOpt",100,3,0.0012521743774414062,0
"geo","SingleSourceAlgoOpt",100,4,0.0012385845184326172,0
