1993133
1904254
2062984
2268417
1944701
2116196
2212153
2030456
2127949
1941942
1869999
1964319
2071441
1945803
1967986
1863210
2014344
2169630
2072887
2070801
2362579
2070543
2094780
2646123
2113603
2141429
2114841
2062980
1855032
2061782
2155314
2142351
2022247
2075441
1862753
1833228
1861738
2028777
2057916
2229359
2039464
1774195
2090927
1923431
2113741
1948910
1973137
2022939
2149605
1987653
2057016
2021121
2177311
2129546
1911906
1868697
1962554
2130028
2219788
2071114
1955719
2169095
1244695
