"grammar","algo","chunk_size","chunk_id","chunk_time"
"geo","SingleSourceAlgoBrute",32,100,0.0003364086151123047
"geo","SingleSourceAlgoBrute",32,101,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,102,0.0003342628479003906
"geo","SingleSourceAlgoBrute",32,103,0.00033402442932128906
"geo","SingleSourceAlgoBrute",32,104,0.0003323554992675781
"geo","SingleSourceAlgoBrute",32,105,0.0003345012664794922
"geo","SingleSourceAlgoBrute",32,106,0.0003330707550048828
"geo","SingleSourceAlgoBrute",32,107,0.00033354759216308594
"geo","SingleSourceAlgoBrute",32,108,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,109,0.00033092498779296875
"geo","SingleSourceAlgoBrute",32,110,0.0003314018249511719
"geo","SingleSourceAlgoBrute",32,111,0.000339508056640625
"geo","SingleSourceAlgoBrute",32,112,0.00033283233642578125
"geo","SingleSourceAlgoBrute",32,113,0.0003330707550048828
"geo","SingleSourceAlgoBrute",32,114,0.0003314018249511719
"geo","SingleSourceAlgoBrute",32,115,0.00033164024353027344
"geo","SingleSourceAlgoBrute",32,116,0.0003333091735839844
"geo","SingleSourceAlgoBrute",32,117,0.0003323554992675781
"geo","SingleSourceAlgoBrute",32,118,0.00033283233642578125
"geo","SingleSourceAlgoBrute",32,119,0.00033283233642578125
"geo","SingleSourceAlgoBrute",32,120,0.00033283233642578125
"geo","SingleSourceAlgoBrute",32,121,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,122,0.00033354759216308594
"geo","SingleSourceAlgoBrute",32,123,0.0003437995910644531
"geo","SingleSourceAlgoBrute",32,124,0.00033593177795410156
"geo","SingleSourceAlgoBrute",32,125,0.00033164024353027344
"geo","SingleSourceAlgoBrute",32,126,0.0003325939178466797
"geo","SingleSourceAlgoBrute",32,127,0.00033020973205566406
"geo","SingleSourceAlgoBrute",32,128,0.0003333091735839844
"geo","SingleSourceAlgoBrute",32,129,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,130,0.0003399848937988281
"geo","SingleSourceAlgoBrute",32,131,0.0003323554992675781
"geo","SingleSourceAlgoBrute",32,132,0.00033092498779296875
"geo","SingleSourceAlgoBrute",32,133,0.00033354759216308594
"geo","SingleSourceAlgoBrute",32,134,0.0003325939178466797
"geo","SingleSourceAlgoBrute",32,135,0.0003380775451660156
"geo","SingleSourceAlgoBrute",32,136,0.0003314018249511719
"geo","SingleSourceAlgoBrute",32,137,0.0003311634063720703
"geo","SingleSourceAlgoBrute",32,138,0.0003323554992675781
"geo","SingleSourceAlgoBrute",32,139,0.0003325939178466797
"geo","SingleSourceAlgoBrute",32,140,0.0003349781036376953
"geo","SingleSourceAlgoBrute",32,141,0.00034236907958984375
"geo","SingleSourceAlgoBrute",32,142,0.0003581047058105469
"geo","SingleSourceAlgoBrute",32,143,0.00036406517028808594
"geo","SingleSourceAlgoBrute",32,144,0.00035381317138671875
"geo","SingleSourceAlgoBrute",32,145,0.0003571510314941406
"geo","SingleSourceAlgoBrute",32,146,0.00035691261291503906
"geo","SingleSourceAlgoBrute",32,147,0.00039768218994140625
"geo","SingleSourceAlgoBrute",32,148,0.00038170814514160156
"geo","SingleSourceAlgoBrute",32,149,0.00034737586975097656
"geo","SingleSourceAlgoBrute",32,150,0.000392913818359375
"geo","SingleSourceAlgoBrute",32,151,0.0003376007080078125
"geo","SingleSourceAlgoBrute",32,152,0.0003349781036376953
"geo","SingleSourceAlgoBrute",32,153,0.00033664703369140625
"geo","SingleSourceAlgoBrute",32,154,0.0003337860107421875
"geo","SingleSourceAlgoBrute",32,155,0.00033473968505859375
"geo","SingleSourceAlgoBrute",32,156,0.0003330707550048828
"geo","SingleSourceAlgoBrute",32,157,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,158,0.0003485679626464844
"geo","SingleSourceAlgoBrute",32,159,0.0003349781036376953
"geo","SingleSourceAlgoBrute",32,160,0.000331878662109375
"geo","SingleSourceAlgoBrute",32,161,0.000331878662109375
"geo","SingleSourceAlgoBrute",32,162,0.0003342628479003906
"geo","SingleSourceAlgoBrute",32,163,0.0003325939178466797
"geo","SingleSourceAlgoBrute",32,164,0.00033164024353027344
"geo","SingleSourceAlgoBrute",32,165,0.0003330707550048828
"geo","SingleSourceAlgoBrute",32,166,0.0003306865692138672
"geo","SingleSourceAlgoBrute",32,167,0.0003337860107421875
"geo","SingleSourceAlgoBrute",32,168,0.0003333091735839844
"geo","SingleSourceAlgoBrute",32,169,0.0003342628479003906
"geo","SingleSourceAlgoBrute",32,170,0.0003376007080078125
"geo","SingleSourceAlgoBrute",32,171,0.0003337860107421875
"geo","SingleSourceAlgoBrute",32,172,0.0003330707550048828
"geo","SingleSourceAlgoBrute",32,173,0.00033211708068847656
"geo","SingleSourceAlgoBrute",32,174,0.0003323554992675781
"geo","SingleSourceAlgoBrute",32,175,0.0003314018249511719
"geo","SingleSourceAlgoBrute",32,176,0.00033164024353027344
"geo","SingleSourceAlgoBrute",32,177,0.000331878662109375
"geo","SingleSourceAlgoBrute",32,178,0.0003311634063720703
"geo","SingleSourceAlgoBrute",32,179,0.00040912628173828125
"geo","SingleSourceAlgoBrute",32,180,0.0003383159637451172
"geo","SingleSourceAlgoBrute",32,181,0.00033402442932128906
"geo","SingleSourceAlgoBrute",32,182,0.0003440380096435547
"geo","SingleSourceAlgoBrute",32,183,0.0003368854522705078
"geo","SingleSourceAlgoBrute",32,184,0.0003352165222167969
"geo","SingleSourceAlgoBrute",32,185,0.00033545494079589844
"geo","SingleSourceAlgoBrute",32,186,0.0003368854522705078
"geo","SingleSourceAlgoBrute",32,187,0.000335693359375
"geo","SingleSourceAlgoBrute",32,188,0.0003361701965332031
"geo","SingleSourceAlgoBrute",32,189,0.00033545494079589844
"geo","SingleSourceAlgoBrute",32,190,0.00033473968505859375
"geo","SingleSourceAlgoBrute",32,191,0.0003345012664794922
"geo","SingleSourceAlgoBrute",32,192,0.000335693359375
"geo","SingleSourceAlgoBrute",32,193,0.0003383159637451172
"geo","SingleSourceAlgoBrute",32,194,0.00033164024353027344
"geo","SingleSourceAlgoBrute",64,0,0.0005953311920166016
"geo","SingleSourceAlgoBrute",64,1,0.0004439353942871094
"geo","SingleSourceAlgoBrute",64,2,0.0004382133483886719
"geo","SingleSourceAlgoBrute",64,3,0.0004329681396484375
"geo","SingleSourceAlgoBrute",64,4,0.0004298686981201172
"geo","SingleSourceAlgoBrute",64,5,0.0004322528839111328
"geo","SingleSourceAlgoBrute",64,6,0.0004286766052246094
"geo","SingleSourceAlgoBrute",64,7,0.0004425048828125
"geo","SingleSourceAlgoBrute",64,8,0.0004286766052246094
"geo","SingleSourceAlgoBrute",64,9,0.0004298686981201172
"geo","SingleSourceAlgoBrute",64,10,0.00042629241943359375
"geo","SingleSourceAlgoBrute",64,11,0.00043129920959472656
"geo","SingleSourceAlgoBrute",64,12,0.0004303455352783203
"geo","SingleSourceAlgoBrute",64,13,0.00044727325439453125
"geo","SingleSourceAlgoBrute",64,14,0.0005326271057128906
"geo","SingleSourceAlgoBrute",64,15,0.0004506111145019531
"geo","SingleSourceAlgoBrute",64,16,0.0004355907440185547
"geo","SingleSourceAlgoBrute",64,17,0.0004334449768066406
"geo","SingleSourceAlgoBrute",64,18,0.00043201446533203125
"geo","SingleSourceAlgoBrute",64,19,0.0004532337188720703
"geo","SingleSourceAlgoBrute",64,20,0.0004298686981201172
"geo","SingleSourceAlgoBrute",64,21,0.00042891502380371094
"geo","SingleSourceAlgoBrute",64,22,0.0004265308380126953
"geo","SingleSourceAlgoBrute",64,23,0.0004286766052246094
"geo","SingleSourceAlgoBrute",64,24,0.0004258155822753906
"geo","SingleSourceAlgoBrute",64,25,0.00043773651123046875
"geo","SingleSourceAlgoBrute",64,26,0.0004286766052246094
"geo","SingleSourceAlgoBrute",64,27,0.00043129920959472656
"geo","SingleSourceAlgoBrute",64,28,0.0004305839538574219
"geo","SingleSourceAlgoBrute",64,29,0.0004665851593017578
"geo","SingleSourceAlgoBrute",64,30,0.0004904270172119141
"geo","SingleSourceAlgoBrute",64,31,0.0004405975341796875
"geo","SingleSourceAlgoBrute",64,32,0.00044274330139160156
"geo","SingleSourceAlgoBrute",64,33,0.0004458427429199219
"geo","SingleSourceAlgoBrute",64,34,0.0004725456237792969
"geo","SingleSourceAlgoBrute",64,35,0.0004699230194091797
"geo","SingleSourceAlgoBrute",64,36,0.0004324913024902344
"geo","SingleSourceAlgoBrute",64,37,0.00042819976806640625
"geo","SingleSourceAlgoBrute",64,38,0.0004277229309082031
"geo","SingleSourceAlgoBrute",64,39,0.0004277229309082031
"geo","SingleSourceAlgoBrute",64,40,0.0004267692565917969
"geo","SingleSourceAlgoBrute",64,41,0.00042366981506347656
"geo","SingleSourceAlgoBrute",64,42,0.00042557716369628906
"geo","SingleSourceAlgoBrute",64,43,0.0004382133483886719
"geo","SingleSourceAlgoBrute",64,44,0.00042724609375
"geo","SingleSourceAlgoBrute",64,45,0.0004260540008544922
"geo","SingleSourceAlgoBrute",64,46,0.00042939186096191406
"geo","SingleSourceAlgoBrute",64,47,0.0004239082336425781
"geo","SingleSourceAlgoBrute",64,48,0.00042819976806640625
"geo","SingleSourceAlgoBrute",64,49,0.0004227161407470703
"geo","SingleSourceAlgoBrute",64,50,0.0004253387451171875
"geo","SingleSourceAlgoBrute",64,51,0.00042319297790527344
"geo","SingleSourceAlgoBrute",64,52,0.00043129920959472656
"geo","SingleSourceAlgoBrute",64,53,0.0004246234893798828
"geo","SingleSourceAlgoBrute",64,54,0.00042438507080078125
"geo","SingleSourceAlgoBrute",64,55,0.0004253387451171875
"geo","SingleSourceAlgoBrute",64,56,0.0004222393035888672
"geo","SingleSourceAlgoBrute",64,57,0.00042128562927246094
"geo","SingleSourceAlgoBrute",64,58,0.0004489421844482422
"geo","SingleSourceAlgoBrute",64,59,0.0004596710205078125
"geo","SingleSourceAlgoBrute",64,60,0.0004284381866455078
"geo","SingleSourceAlgoBrute",64,61,0.0004355907440185547
"geo","SingleSourceAlgoBrute",64,62,0.00042748451232910156
"geo","SingleSourceAlgoBrute",64,63,0.00042510032653808594
"geo","SingleSourceAlgoBrute",64,64,0.0004258155822753906
"geo","SingleSourceAlgoBrute",64,65,0.0004279613494873047
"geo","SingleSourceAlgoBrute",64,66,0.00042748451232910156
"geo","SingleSourceAlgoBrute",64,67,0.00042629241943359375
"geo","SingleSourceAlgoBrute",64,68,0.00042438507080078125
"geo","SingleSourceAlgoBrute",64,69,0.0004277229309082031
"geo","SingleSourceAlgoBrute",64,70,0.00042700767517089844
"geo","SingleSourceAlgoBrute",64,71,0.00043082237243652344
"geo","SingleSourceAlgoBrute",64,72,0.0004265308380126953
"geo","SingleSourceAlgoBrute",64,73,0.0004239082336425781
"geo","SingleSourceAlgoBrute",64,74,0.0004265308380126953
"geo","SingleSourceAlgoBrute",64,75,0.0004246234893798828
"geo","SingleSourceAlgoBrute",64,76,0.0004246234893798828
"geo","SingleSourceAlgoBrute",64,77,0.0004267692565917969
"geo","SingleSourceAlgoBrute",64,78,0.0004253387451171875
"geo","SingleSourceAlgoBrute",64,79,0.0004253387451171875
"geo","SingleSourceAlgoBrute",64,80,0.0004336833953857422
"geo","SingleSourceAlgoBrute",64,81,0.00042629241943359375
"geo","SingleSourceAlgoBrute",64,82,0.0004260540008544922
"geo","SingleSourceAlgoBrute",64,83,0.0004246234893798828
"geo","SingleSourceAlgoBrute",64,84,0.0004267692565917969
"geo","SingleSourceAlgoBrute",64,85,0.00042366981506347656
"geo","SingleSourceAlgoBrute",64,86,0.0004241466522216797
"geo","SingleSourceAlgoBrute",64,87,0.0004382133483886719
"geo","SingleSourceAlgoBrute",64,88,0.00041174888610839844
"geo","SingleSourceAlgoBrute",64,89,0.00041747093200683594
"geo","SingleSourceAlgoBrute",64,90,0.0004146099090576172
"geo","SingleSourceAlgoBrute",64,91,0.00041031837463378906
"geo","SingleSourceAlgoBrute",64,92,0.0004124641418457031
"geo","SingleSourceAlgoBrute",64,93,0.0004100799560546875
"geo","SingleSourceAlgoBrute",64,94,0.0004105567932128906
"geo","SingleSourceAlgoBrute",64,95,0.0004115104675292969
"geo","SingleSourceAlgoBrute",64,96,0.0004119873046875
"geo","SingleSourceAlgoBrute",64,97,0.0003376007080078125
"geo","SingleSourceAlgoBrute",100,0,0.0007097721099853516
"geo","SingleSourceAlgoBrute",100,1,0.0005602836608886719
"geo","SingleSourceAlgoBrute",100,2,0.0005466938018798828
"geo","SingleSourceAlgoBrute",100,3,0.0005412101745605469
"geo","SingleSourceAlgoBrute",100,4,0.0005393028259277344
"geo","SingleSourceAlgoBrute",100,5,0.0005376338958740234
"geo","SingleSourceAlgoBrute",100,6,0.0005383491516113281
"geo","SingleSourceAlgoBrute",100,7,0.0005402565002441406
"geo","SingleSourceAlgoBrute",100,8,0.0005524158477783203
"geo","SingleSourceAlgoBrute",100,9,0.0005400180816650391
"geo","SingleSourceAlgoBrute",100,10,0.0005543231964111328
"geo","SingleSourceAlgoBrute",100,11,0.0006515979766845703
"geo","SingleSourceAlgoBrute",100,12,0.0005452632904052734
"geo","SingleSourceAlgoBrute",100,13,0.0005435943603515625
"geo","SingleSourceAlgoBrute",100,14,0.00054168701171875
"geo","SingleSourceAlgoBrute",100,15,0.0005483627319335938
"geo","SingleSourceAlgoBrute",100,16,0.0005388259887695312
"geo","SingleSourceAlgoBrute",100,17,0.0005390644073486328
"geo","SingleSourceAlgoBrute",100,18,0.0005350112915039062
"geo","SingleSourceAlgoBrute",100,19,0.0005352497100830078
"geo","SingleSourceAlgoBrute",100,20,0.0005373954772949219
"geo","SingleSourceAlgoBrute",100,21,0.0005333423614501953
"geo","SingleSourceAlgoBrute",100,22,0.0005452632904052734
"geo","SingleSourceAlgoBrute",100,23,0.0005342960357666016
"geo","SingleSourceAlgoBrute",100,24,0.0005345344543457031
"geo","SingleSourceAlgoBrute",100,25,0.0005548000335693359
"geo","SingleSourceAlgoBrute",100,26,0.0005352497100830078
"geo","SingleSourceAlgoBrute",100,27,0.0005300045013427734
"geo","SingleSourceAlgoBrute",100,28,0.0005362033843994141
"geo","SingleSourceAlgoBrute",100,29,0.0005373954772949219
"geo","SingleSourceAlgoBrute",100,30,0.0005447864532470703
"geo","SingleSourceAlgoBrute",100,31,0.0005316734313964844
"geo","SingleSourceAlgoBrute",100,32,0.0005762577056884766
"geo","SingleSourceAlgoBrute",100,33,0.0005710124969482422
"geo","SingleSourceAlgoBrute",100,34,0.0005710124969482422
"geo","SingleSourceAlgoBrute",100,35,0.0005841255187988281
"geo","SingleSourceAlgoBrute",100,36,0.0005981922149658203
"geo","SingleSourceAlgoBrute",100,37,0.0005891323089599609
"geo","SingleSourceAlgoBrute",100,38,0.0005369186401367188
"geo","SingleSourceAlgoBrute",100,39,0.0005328655242919922
"geo","SingleSourceAlgoBrute",100,40,0.0005335807800292969
"geo","SingleSourceAlgoBrute",100,41,0.0005335807800292969
"geo","SingleSourceAlgoBrute",100,42,0.0005319118499755859
"geo","SingleSourceAlgoBrute",100,43,0.0005276203155517578
"geo","SingleSourceAlgoBrute",100,44,0.0005366802215576172
"geo","SingleSourceAlgoBrute",100,45,0.0005357265472412109
"geo","SingleSourceAlgoBrute",100,46,0.0005292892456054688
"geo","SingleSourceAlgoBrute",100,47,0.0005295276641845703
"geo","SingleSourceAlgoBrute",100,48,0.0005316734313964844
"geo","SingleSourceAlgoBrute",100,49,0.0005292892456054688
"geo","SingleSourceAlgoBrute",100,50,0.0005347728729248047
"geo","SingleSourceAlgoBrute",100,51,0.0005300045013427734
"geo","SingleSourceAlgoBrute",100,52,0.00054168701171875
"geo","SingleSourceAlgoBrute",100,53,0.0005290508270263672
"geo","SingleSourceAlgoBrute",100,54,0.0005285739898681641
"geo","SingleSourceAlgoBrute",100,55,0.0005595684051513672
"geo","SingleSourceAlgoBrute",100,56,0.0005681514739990234
"geo","SingleSourceAlgoBrute",100,57,0.0005388259887695312
"geo","SingleSourceAlgoBrute",100,58,0.0005381107330322266
"geo","SingleSourceAlgoBrute",100,59,0.0005478858947753906
"geo","SingleSourceAlgoBrute",100,60,0.0005371570587158203
"geo","SingleSourceAlgoBrute",100,61,0.0005350112915039062
"geo","SingleSourceAlgoBrute",100,62,0.00035691261291503906
"geo","SingleSourceAlgoBrute",500,0,0.0018110275268554688
"geo","SingleSourceAlgoBrute",500,1,0.0016832351684570312
"geo","SingleSourceAlgoBrute",500,2,0.0016794204711914062
"geo","SingleSourceAlgoBrute",500,3,0.0016856193542480469
"geo","SingleSourceAlgoBrute",500,4,0.0016617774963378906
"geo","SingleSourceAlgoBrute",500,5,0.0016751289367675781
"geo","SingleSourceAlgoBrute",500,6,0.0017545223236083984
"geo","SingleSourceAlgoBrute",500,7,0.0016720294952392578
"geo","SingleSourceAlgoBrute",500,8,0.0016872882843017578
"geo","SingleSourceAlgoBrute",500,9,0.001840353012084961
"geo","SingleSourceAlgoBrute",500,10,0.001863241195678711
"geo","SingleSourceAlgoBrute",500,11,0.0016736984252929688
"geo","SingleSourceAlgoBrute",500,12,0.0009214878082275391
"geo","SingleSourceAlgoBrute",1000,0,0.003330707550048828
"geo","SingleSourceAlgoBrute",1000,1,0.0031821727752685547
"geo","SingleSourceAlgoBrute",1000,2,0.0032029151916503906
"geo","SingleSourceAlgoBrute",1000,3,0.003420114517211914
"geo","SingleSourceAlgoBrute",1000,4,0.003461122512817383
"geo","SingleSourceAlgoBrute",1000,5,0.0031540393829345703
"geo","SingleSourceAlgoBrute",1000,6,0.0009317398071289062
"geo","SingleSourceAlgoBrute",5000,0,0.014717817306518555
"geo","SingleSourceAlgoBrute",5000,1,0.0038971900939941406
"geo","SingleSourceAlgoBrute",10000,0,0.018283367156982422
"geo","SingleSourceAlgoBrute",6238,0,0.019039392471313477
"g1","SingleSourceAlgoBrute",32,0,0.047057151794433594
"g1","SingleSourceAlgoBrute",32,1,0.006274223327636719
"g1","SingleSourceAlgoBrute",32,2,0.009271860122680664
"g1","SingleSourceAlgoBrute",32,3,0.008466482162475586
"g1","SingleSourceAlgoBrute",32,4,0.009888887405395508
"g1","SingleSourceAlgoBrute",32,5,0.01001739501953125
"g1","SingleSourceAlgoBrute",32,6,0.006957054138183594
"g1","SingleSourceAlgoBrute",32,7,0.006689548492431641
"g1","SingleSourceAlgoBrute",32,8,0.005780458450317383
"g1","SingleSourceAlgoBrute",32,9,0.007674455642700195
"g1","SingleSourceAlgoBrute",32,10,0.005686759948730469
"g1","SingleSourceAlgoBrute",32,11,0.005576133728027344
"g1","SingleSourceAlgoBrute",32,12,0.005464315414428711
"g1","SingleSourceAlgoBrute",32,13,0.005572795867919922
"g1","SingleSourceAlgoBrute",32,14,0.005977153778076172
"g1","SingleSourceAlgoBrute",32,15,0.004178047180175781
"g1","SingleSourceAlgoBrute",32,16,0.003904581069946289
"g1","SingleSourceAlgoBrute",32,17,0.004647970199584961
"g1","SingleSourceAlgoBrute",32,18,0.005854368209838867
"g1","SingleSourceAlgoBrute",32,19,0.0028009414672851562
"g1","SingleSourceAlgoBrute",32,20,0.005294084548950195
"g1","SingleSourceAlgoBrute",32,21,0.004157304763793945
"g1","SingleSourceAlgoBrute",32,22,0.005958080291748047
"g1","SingleSourceAlgoBrute",32,23,0.0040705204010009766
"g1","SingleSourceAlgoBrute",32,24,0.003789186477661133
"g1","SingleSourceAlgoBrute",32,25,0.005814790725708008
"g1","SingleSourceAlgoBrute",32,26,0.0056302547454833984
"g1","SingleSourceAlgoBrute",32,27,0.005754709243774414
"g1","SingleSourceAlgoBrute",32,28,0.005586385726928711
"g1","SingleSourceAlgoBrute",32,29,0.005054950714111328
"g1","SingleSourceAlgoBrute",32,30,0.003992319107055664
"g1","SingleSourceAlgoBrute",32,31,0.0038194656372070312
"g1","SingleSourceAlgoBrute",32,32,0.004937887191772461
"g1","SingleSourceAlgoBrute",32,33,0.005156040191650391
"g1","SingleSourceAlgoBrute",32,34,0.003690958023071289
"g1","SingleSourceAlgoBrute",32,35,0.00424504280090332
"g1","SingleSourceAlgoBrute",32,36,0.0039517879486083984
"g1","SingleSourceAlgoBrute",32,37,0.003951072692871094
"g1","SingleSourceAlgoBrute",32,38,0.00600433349609375
"g1","SingleSourceAlgoBrute",32,39,0.003940582275390625
"g1","SingleSourceAlgoBrute",32,40,0.0037317276000976562
"g1","SingleSourceAlgoBrute",32,41,0.00604701042175293
"g1","SingleSourceAlgoBrute",32,42,0.0038232803344726562
"g1","SingleSourceAlgoBrute",32,43,0.005339622497558594
"g1","SingleSourceAlgoBrute",32,44,0.003882169723510742
"g1","SingleSourceAlgoBrute",32,45,0.0038919448852539062
"g1","SingleSourceAlgoBrute",32,46,0.0026836395263671875
"g1","SingleSourceAlgoBrute",32,47,0.0037810802459716797
"g1","SingleSourceAlgoBrute",32,48,0.004785776138305664
"g1","SingleSourceAlgoBrute",32,49,0.0037894248962402344
"g1","SingleSourceAlgoBrute",32,50,0.0038466453552246094
"g1","SingleSourceAlgoBrute",32,51,0.00409245491027832
"g1","SingleSourceAlgoBrute",32,52,0.0037584304809570312
"g1","SingleSourceAlgoBrute",32,53,0.0038449764251708984
"g1","SingleSourceAlgoBrute",32,54,0.003865480422973633
"g1","SingleSourceAlgoBrute",32,55,0.003729581832885742
"g1","SingleSourceAlgoBrute",32,56,0.0036954879760742188
