0, 4197.82
0, 4345.012
0, 4345.192
0, 4345.48
247, 4813.372
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4321.584
0, 4526.888
0, 4345.248
0, 4321.584
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4321.584
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
7, 4359.992
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
305, 4982.34
0, 4585.8
0, 4345.192
0, 4345.192
0, 4585.9
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
101, 4543.716
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4321.584
0, 4345.192
0, 4345.192
0, 4553.924
0, 4553.824
0, 4553.824
0, 4553.824
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
6, 4357.888
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4553.824
0, 4553.824
0, 4553.824
0, 4553.824
0, 4553.824
0, 4553.824
0, 4597.44
0, 4597.44
0, 4597.44
0, 4553.824
0, 4553.824
0, 4553.824
406, 4990.428
0, 4452.676
0, 4597.44
0, 4597.44
0, 4597.44
0, 4321.584
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4602.208
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4345.192
0, 4489.956
0, 4489.956
23, 4541.444
0, 4489.956
0, 4634.72
0, 4634.72
0, 4634.72
0, 4634.72
0, 4200.428
0, 4200.428
0, 4200.428
0, 4200.428
0, 4200.428
0, 4489.956
0, 4489.956
0, 4489.956
0, 4489.956
0, 4466.348
0, 4489.956
0, 4634.72
0, 4489.956
0, 4634.72
0, 4742.204
0, 4886.968
0, 4742.204
0, 4489.956
0, 4597.44
0, 4742.204
0, 4742.204
0, 4634.72
0, 4597.44
0, 4634.72
0, 4591.172
0, 4579.08
0, 4634.72
0, 4634.72
0, 4744.524
0, 4634.72
0, 4634.72
0, 4634.72
0, 4489.956
0, 4746.972
0, 4634.72
0, 4634.72
0, 4489.956
0, 4489.956
0, 4587.58
0, 4634.72
0, 4442.816
0, 4489.956
0, 4732.344
0, 4732.344
0, 4489.956
0, 4634.72
0, 4634.72
0, 4489.956
0, 4489.576
0, 4634.72
